"('climate change', 0.6003)","('global greenhouse gas', 0.5323)","('ipcc special', 0.4425)","('degrees celcius', 0.382)","('sustainable development', 0.3561)","('policy threat', 0.2918)","('emission pathways', 0.2282)","('industrial levels', 0.1862)","('report', 0.1112)","('strengthening', 0.0512)"
"('local plan climate', 0.5054)","('change mitigation', 0.389)","('renewable energy options', 0.3604)","('air quality', 0.3391)","('borough council', 0.3209)","('sustainability appraisal', 0.2897)","('september basildon', 0.1974)","('solid fuel burning', 0.1594)","('design guide', 0.1567)","('new evidence', 0.1358)"
"('council development', 0.4557)","('sustainable design', 0.4338)","('future climate', 0.4114)","('change policy', 0.3381)","('renewable energy equipment', 0.3134)","('through provision', 0.2805)","('aenterprise corridor', 0.2538)","('basildon', 0.1644)","('active travel', 0.133)","('conversions', 0.0981)"
"('renewable energy options', 0.5382)","('industrial park principles', 0.3336)","('policy cc', 0.3332)","('local plan evidence', 0.325)","('drainage management', 0.2758)","('dioxide emissions', 0.2209)","('new developments', 0.2049)","('microgeneration', 0.1705)","('specific adaptation', 0.1584)","('temperatures', 0.0738)"
"('green infrastructure', 0.5149)","('essex design', 0.3817)","('low carbon future', 0.3619)","('year environment', 0.341)","('biodiversity', 0.31)","('vulnerable development', 0.255)","('change act', 0.2218)","('wellbeing benefits', 0.201)","('temperatures', 0.1118)","('include', 0.1079)"
"('national climate change', 0.4884)","('building regulations', 0.4413)","('energy efficiency', 0.3499)","('new homes option', 0.3476)","('core land use', 0.3297)","('low rplp policy', 0.2944)","('carbon target', 0.2506)","('planning ities', 0.2006)","('local', 0.1116)","('equivalent amount', 0.0845)"
"('overheating regulations', 0.5598)","('carbon savings', 0.4443)","('efficiency standards', 0.3834)","('option reduction', 0.3134)","('environmental audit committee', 0.312)","('government design', 0.2866)","('consultation response', 0.275)","('change adaptation', 0.2557)","('photovoltaic panels', 0.2414)","('householders', 0.1625)"
"('policy ccmodifications', 0.4992)","('green infrastructure', 0.4625)","('mitigate climate', 0.459)","('energy efficiency', 0.4231)","('development proposals', 0.4088)","('heat island', 0.3263)","('change adaptation', 0.3022)","('new dwellings', 0.2798)","('rplp', 0.224)","('low carbon materials', 0.2114)"
"('green infrastructure', 0.5556)","('urban heat island', 0.5473)","('industrial park principles', 0.5298)","('aenterprise corridor', 0.4446)","('climate', 0.3613)","('tree cover', 0.2146)","('public realm', 0.1791)","('reduction', 0.1707)","('wellbeing', 0.1357)","('surface materials', 0.1264)"
"('current council plan', 0.5258)","('emissions reductions', 0.5046)","('unintentional climate emergency', 0.4886)","('borough areas', 0.2973)","('foreword', 0.2702)","('basingstoke', 0.2614)","('action action', 0.2212)","('cllr ken', 0.1883)","('buildings cabinet', 0.1843)","('hayley eachus', 0.1746)"
"('carbon council', 0.5513)","('improve air quality', 0.414)","('tackling climate', 0.4108)","('borough', 0.3161)","('habitat loss', 0.3102)","('reduction pathways', 0.2857)","('emergency declaration', 0.2547)","('local plan update', 0.2017)","('reporting tool', 0.1855)","('diseases', 0.1585)"
"('reduce emissions', 0.5884)","('uk climate', 0.4778)","('cycling strategy', 0.3379)","('borough council', 0.3105)","('economic growth scopes', 0.2971)","('policy backilogramround', 0.2703)","('modelling', 0.1963)","('basingstoke', 0.1475)","('extreme preparation', 0.1115)","('definition', 0.1086)"
"('indirect emissions', 0.5819)","('sustainability', 0.45)","('council plan', 0.3987)","('phrase carbon', 0.3785)","('basingstoke', 0.2668)","('supply chain', 0.2541)","('resilient borough', 0.2364)","('optional reporting category', 0.2352)","('additional benefits', 0.2188)","('key vision documents', 0.1421)"
"('council emissions', 0.6377)","('footprint baseline', 0.3401)","('borough leisure', 0.3268)","('solar energy', 0.3121)","('mitigation availability', 0.3032)","('national government datasets', 0.2582)","('significant property portfolio', 0.2318)","('indirect scope', 0.2302)","('future delivery', 0.1957)","('require action', 0.097)"
"('operational ca', 0.7342)","('ca', 0.4616)","('calculation', 0.4357)","('purposes', 0.2666)"
"('natural environment actions', 0.5121)","('operational emissions', 0.4586)","('emergency commitments', 0.4003)","('council operations', 0.3946)","('mitigation', 0.3861)","('carbon borough', 0.3441)","('decarbonised electricity system', 0.3168)","('basingstoke', 0.25)","('heating', 0.2413)","('high level aspirations', 0.2054)"
"('local communities councils', 0.4782)","('criteria carbon', 0.3572)","('climate emergency', 0.3321)","('change impact', 0.3143)","('utility contracts', 0.2919)","('qoffice energy', 0.2815)","('action action', 0.2735)","('office occupancy', 0.2114)","('mileage', 0.1344)","('enabler', 0.0936)"
"('reduction emissions', 0.4538)","('council borough', 0.2972)","('new application homes', 0.2909)","('planning guidance', 0.2646)","('qplan', 0.2517)","('minimum energy', 0.2438)","('domestic epc enforcement', 0.2287)","('other grant', 0.1824)","('increase chargepoints', 0.1623)","('enabler none', 0.1098)"
"('lower emission vehicles', 0.5206)","('mobility options', 0.4361)","('staff commuting', 0.3694)","('active transport', 0.3311)","('dependent tbc', 0.2665)","('review parking', 0.2621)","('develop plan', 0.2427)","('complete borough', 0.2109)","('qsuitability', 0.2055)","('feathers chargepoints', 0.0839)"
"('carbon footprint', 0.5165)","('council borough', 0.3169)","('qscope emissions', 0.2884)","('update procurement', 0.2665)","('enabler tbc', 0.2618)","('flexible energy system', 0.2466)","('kpi measure', 0.2037)","('platform basket', 0.1885)","('ongoing participation involvement', 0.1777)","('tonnage rates', 0.1733)"
"('carbon sequestration', 0.4998)","('green borough space', 0.4156)","('ongoing habitat types', 0.4117)","('enhance trees', 0.2956)","('qdata granularity', 0.2381)","('natural offset', 0.2108)","('enabler tbc', 0.2058)","('procurement practices', 0.1829)","('plan update', 0.1642)","('resilience adaptation', 0.1502)"
"('environmental efficiency team', 0.5107)","('energy certificates', 0.4119)","('borough streetlights', 0.3424)","('lower maintenance dclcosts', 0.3323)","('dclvalid display energy', 0.2857)","('parishes system', 0.2682)","('part consumption', 0.2538)","('statutory reporting publication', 0.1985)","('forward programme upgrades', 0.1644)","('completion', 0.1215)"
"('housing improvements', 0.5248)","('local plan policy', 0.4647)","('affordable warmth community', 0.4273)","('regulation water', 0.405)","('fuel poverty', 0.3348)","('public health', 0.3205)","('sla', 0.2896)","('bedford borough', 0.2871)","('saving', 0.2129)","('advice dclinstall', 0.2115)"
"('environmental efficiency team', 0.5164)","('sustainable transport reference', 0.4518)","('dclvehicles mileage', 0.4008)","('legislative vehicles', 0.3623)","('fleet reduce', 0.3371)","('requirements', 0.2869)","('water handbook', 0.2811)","('review parks', 0.214)","('use data', 0.2028)","('support schools', 0.1676)"
"('public health borough', 0.4816)","('staff initiatives', 0.4234)","('environmental energy', 0.4054)","('easy access wellbeing', 0.3711)","('bedford prepare', 0.3018)","('learning programme', 0.2713)","('local flood risk', 0.2324)","('run', 0.1816)","('physical', 0.1803)","('modeshift dclof', 0.1172)"
"('national carbon reduction', 0.5967)","('policy context', 0.3508)","('ipcc targets', 0.3405)","('xthe council', 0.3154)","('change report', 0.2591)","('delivery strategy', 0.2571)","('conclusion', 0.2164)","('uk', 0.1223)","('current rate', 0.1121)","('better quality housing', 0.0822)"
"('climate change', 0.5047)","('policy context', 0.4115)","('reduction delivery', 0.3045)","('ipcc graph', 0.2397)","('uk target', 0.1968)","('level rise', 0.1877)","('comparable projections', 0.1536)","('paris convention', 0.1345)","('sheet', 0.1268)","('coral reefs', 0.0903)"
"('plan emissions', 0.5494)","('green investment baseline', 0.4603)","('renewable electricity', 0.4399)","('operational council buildings', 0.381)","('reduction priority', 0.3386)","('procurement policies', 0.2622)","('total tonnes tonnes', 0.2263)","('epc ratings', 0.1785)","('report data', 0.1676)","('nsure', 0.147)"
"('sustainable transport options', 0.5599)","('internal carbon footprint', 0.4377)","('plan energy', 0.4225)","('neutral target council', 0.3156)","('building regulations', 0.2971)","('reduction', 0.2784)","('performance certificates', 0.2598)","('encourage staff', 0.2474)","('digital transformation projects', 0.2319)","('gas data', 0.1988)"
"('reduce carbon', 0.521)","('borough council', 0.4469)","('energy bedford', 0.3722)","('sustainable woodland management', 0.3372)","('environment section', 0.3262)","('closed landfill lighting', 0.2754)","('neutral reporting process', 0.2595)","('annual progress', 0.2181)","('benefits', 0.2086)","('offsetting', 0.1492)"
"('emissions carbon', 0.61)","('reporting organisation', 0.3855)","('scope category', 0.3194)","('reductions heating', 0.3065)","('desciption data', 0.2689)","('automatic meter', 0.2349)","('mileage claims', 0.2337)","('business travel', 0.2138)","('defra guidance', 0.2023)","('net zero', 0.161)"
"('environmental efficiency strategy', 0.5216)","('borough council', 0.438)","('international energy agency', 0.3061)","('significant reductions', 0.2531)","('transformation programme', 0.2484)","('global temperatures', 0.2373)","('interntional framework', 0.2211)","('annual', 0.2087)","('plan', 0.1873)","('change fund', 0.1648)"
"('climate change', 0.5597)","('uk emissions', 0.4618)","('efficiency projects', 0.3818)","('reduce', 0.3327)","('global sea level', 0.3221)","('local level bedford', 0.3099)","('ensuring', 0.2148)","('transport', 0.1914)","('current pace', 0.1547)","('key obejectives', 0.1409)"
"('environmental efficiency strategy', 0.5782)","('climate change', 0.4175)","('borough council', 0.3288)","('national targets', 0.3211)","('policy review', 0.3146)","('resilience building', 0.2894)","('carbon', 0.284)","('international framework', 0.2756)","('commitments', 0.2249)","('affordable warmth', 0.176)"
"('sustainable efficiency measures', 0.5554)","('renewable energy directive', 0.4859)","('buildings directive', 0.4722)","('eu waste', 0.4581)","('public sector target', 0.3017)","('compulsory purchase act', 0.2874)","('reduction', 0.2615)","('energy action', 0.242)","('requirements', 0.2182)","('carbon display', 0.1013)"
"('environment act', 0.4655)","('uk climate', 0.4046)","('local transport plan', 0.3869)","('efficiency improvements', 0.343)","('statutory framework', 0.3177)","('heating systems', 0.2625)","('new homes', 0.1897)","('conventional petrol', 0.1781)","('electric vehicle charging', 0.169)","('xuk', 0.132)"
"('waste management', 0.5463)","('greener borough environment', 0.4505)","('biodiversity policy', 0.4425)","('sustainable community support', 0.382)","('local flood risk', 0.337)","('council powers', 0.3173)","('carbon impacts', 0.3158)","('england fulfils', 0.2377)","('implement', 0.1931)","('core document', 0.1519)"
"('birmingham coalition', 0.4607)","('sustainable energy', 0.3513)","('new build housing', 0.3343)","('transport plan', 0.3221)","('heat taskforce', 0.31)","('next steps', 0.2934)","('key priority actions', 0.2278)","('parks accelerator', 0.2224)","('change chapter', 0.1616)","('tendering process', 0.1307)"
"('ongoing retrofit efficiency', 0.4906)","('municipal waste strategy', 0.4352)","('sector action', 0.413)","('housing ensure', 0.3973)","('energy centres', 0.3814)","('supplementary planning document', 0.3459)","('ev charging', 0.2597)","('cycle lanes', 0.2519)","('birmingham', 0.2017)","('natural gas hydrogen', 0.1747)"
"('renewable energy directive', 0.6034)","('uk legislation', 0.3762)","('environment bdp', 0.3122)","('reduction targets', 0.2998)","('supplementary planning document', 0.2715)","('performance certificate', 0.2198)","('paris agreement', 0.2168)","('biodiversity', 0.1909)","('per cent', 0.1521)","('temperature', 0.0943)"
"('environment plan', 0.5302)","('climatic change', 0.459)","('emission reductions', 0.4558)","('council decision', 0.3845)","('emergency declaration', 0.3295)","('tonnes carbon', 0.2688)","('birmingham', 0.2609)","('agriculture forestry', 0.2473)","('provide', 0.1631)","('employee commute', -0.0003)"
"('emissions reduction', 0.6017)","('uk government', 0.3943)","('local renewable', 0.3343)","('scope category', 0.3031)","('birmingham city', 0.2686)","('wider decarbonisation', 0.2619)","('mtonnes carbon dioxide', 0.2271)","('procurement activities', 0.203)","('chp generation', 0.1786)","('consider', 0.1739)"
"('green technology', 0.4596)","('partnership working', 0.3817)","('revolution', 0.3692)","('internal operations', 0.3403)","('inclusive growth', 0.3279)","('collaborati', 0.3085)","('incremental changes', 0.3016)","('birmingham', 0.2645)","('policy packages', 0.1851)","('system level', 0.1767)"
"('climate strategy', 0.5992)","('inevitable impacts', 0.3527)","('district council', 0.3463)","('green spaces', 0.2832)","('low emissions vehicles', 0.2764)","('reduce', 0.2734)","('pandemic', 0.2718)","('energy effciency', 0.2311)","('framework', 0.203)","('single use plastics', 0.1633)"
"('climate mitigation', 0.551)","('sustainable development', 0.4508)","('district council', 0.4019)","('adaptation', 0.3676)","('energy effcient', 0.3252)","('other areas economy', 0.2797)","('strategic decisions', 0.2795)","('carbon neutral', 0.2614)","('delivery help', 0.1708)","('stresses', 0.1553)"
"('sustainable communities', 0.5225)","('dioxide emissions', 0.3629)","('related impacts', 0.3286)","('reduce', 0.2681)","('application', 0.2159)","('collaborate', 0.2148)","('statutory duties', 0.2089)","('overarching aims', 0.2088)","('signifcant issue', 0.172)","('adverse weather', 0.127)"
"('sustainable use', 0.5028)","('low carbon site', 0.3631)","('electric vehicle infrastructure', 0.3619)","('transport district', 0.3481)","('improve air quality', 0.3181)","('biggest green house', 0.2553)","('cycling', 0.2362)","('requirements', 0.2212)","('exchange ideas', 0.1939)","('increase', 0.1825)"
